TIME,TRUTH_N
1.604,10.1047
1.605,10.1049
1.606,10.1051
1.607,10.1053
1.608,10.1055
1.609,10.1058
1.61,10.106
1.611,10.1062
1.612,10.1064
1.613,10.1066
1.614,10.1068
1.615,10.107
1.616,10.1072
1.617,10.1074
1.618,10.1076
1.619,10.1078
1.62,10.108
1.621,10.1082
1.622,10.1084
1.623,10.1087
1.624,10.1089
1.625,10.1091
1.626,10.1093
1.627,10.1095
1.628,10.1097
1.629,10.1099
1.63,10.1101
1.631,10.1103
1.632,10.1105
1.633,10.1107
1.634,10.1109
1.635,10.1112
1.636,10.1114
1.637,10.1116
1.638,10.1118
1.639,10.112
1.64,10.1122
1.641,10.1124
1.642,10.1126
1.643,10.1128
1.644,10.113
1.645,10.1132
1.646,10.1134
1.647,10.1137
1.648,10.1139
1.649,10.1141
1.65,10.1143
1.651,10.1145
1.652,10.1147
1.653,10.1149
1.654,10.1151
1.655,10.1153
1.656,10.1155
1.657,10.1157
1.658,10.116
1.659,10.1162
1.66,10.1164
1.661,10.1166
1.662,10.1168
1.663,10.117
1.664,10.1172
1.665,10.1174
1.666,10.1176
1.667,10.1178
1.668,10.1181
1.669,10.1183
1.67,10.1185
1.671,10.1187
1.672,10.1189
1.673,10.1191
1.674,10.1193
1.675,10.1195
1.676,10.1197
1.677,10.12
1.678,10.1202
1.679,10.1204
1.68,10.1206
1.681,10.1208
1.682,10.121
1.683,10.1212
1.684,10.1214
1.685,10.1216
1.686,10.1219
1.687,10.1221
1.688,10.1223
1.689,10.1225
1.69,10.1227
1.691,10.1229
1.692,10.1231
1.693,10.1233
1.694,10.1235
1.695,10.1238
1.696,10.124
1.697,10.1242
1.698,10.1244
1.699,10.1246
1.7,10.1248
1.701,10.125
1.702,10.1252
1.703,10.1255
1.704,10.1257
1.705,10.1259
1.706,10.1261
1.707,10.1263
1.708,10.1265
1.709,10.1267
1.71,10.1269
1.711,10.1272
1.712,10.1274
1.713,10.1276
1.714,10.1278
1.715,10.128
1.716,10.1282
1.717,10.1284
1.718,10.1286
1.719,10.1289
1.72,10.1291
1.721,10.1293
1.722,10.1295
1.723,10.1297
1.724,10.1299
1.725,10.1301
1.726,10.1303
1.727,10.1306
1.728,10.1308
1.729,10.131
1.73,10.1312
1.731,10.1314
1.732,10.1316
1.733,10.1318
1.734,10.132
1.735,10.1323
1.736,10.1325
1.737,10.1327
1.738,10.1329
1.739,10.1331
1.74,10.1333
1.741,10.1335
1.742,10.1338
1.743,10.134
1.744,10.1342
1.745,10.1344
1.746,10.1346
1.747,10.1348
1.748,10.135
1.749,10.1352
1.75,10.1355
1.751,10.1357
1.752,10.1359
1.753,10.1361
1.754,10.1363
1.755,10.1365
1.756,10.1367
1.757,10.137
1.758,10.1372
1.759,10.1374
1.76,10.1376
1.761,10.1378
1.762,10.138
1.763,10.1382
1.764,10.1384
1.765,10.1387
1.766,10.1389
1.767,10.1391
1.768,10.1393
1.769,10.1395
1.77,10.1397
1.771,10.1399
1.772,10.1401
1.773,10.1404
1.774,10.1406
1.775,10.1408
1.776,10.141
1.777,10.1412
1.778,10.1414
1.779,10.1416
1.78,10.1419
1.781,10.1421
1.782,10.1423
1.783,10.1425
1.784,10.1427
1.785,10.1429
1.786,10.1431
1.787,10.1433
1.788,10.1436
1.789,10.1438
1.79,10.144
1.791,10.1442
1.792,10.1444
1.793,10.1446
1.794,10.1448
1.795,10.145
1.796,10.1452
1.797,10.1455
1.798,10.1457
1.799,10.1459
1.8,10.1461
1.801,10.1463
1.802,10.1465
1.803,10.1467
1.804,10.1469
1.805,10.1472
1.806,10.1474
1.807,10.1476
1.808,10.1478
1.809,10.148
1.81,10.1482
1.811,10.1484
1.812,10.1486
1.813,10.1488
1.814,10.1491
1.815,10.1493
1.816,10.1495
1.817,10.1497
1.818,10.1499
1.819,10.1501
1.82,10.1503
1.821,10.1505
1.822,10.1507
1.823,10.1509
1.824,10.1512
1.825,10.1514
1.826,10.1516
1.827,10.1518
1.828,10.152
1.829,10.1522
1.83,10.1524
1.831,10.1526
1.832,10.1528
1.833,10.153
1.834,10.1532
1.835,10.1535
1.836,10.1537
1.837,10.1539
1.838,10.1541
1.839,10.1543
1.84,10.1545
1.841,10.1547
1.842,10.1549
1.843,10.1551
1.844,10.1553
1.845,10.1555
1.846,10.1557
1.847,10.1559
1.848,10.1562
1.849,10.1564
1.85,10.1566
1.851,10.1568
1.852,10.157
1.853,10.1572
1.854,10.1574
1.855,10.1576
1.856,10.1578
1.857,10.158
1.858,10.1582
1.859,10.1584
1.86,10.1586
1.861,10.1588
1.862,10.159
1.863,10.1592
1.864,10.1594
1.865,10.1597
1.866,10.1599
1.867,10.1601
1.868,10.1603
1.869,10.1605
1.87,10.1607
1.871,10.1609
1.872,10.1611
1.873,10.1613
1.874,10.1615
1.875,10.1617
1.876,10.1619
1.877,10.1621
1.878,10.1623
1.879,10.1625
1.88,10.1627
1.881,10.1629
1.882,10.1631
1.883,10.1633
1.884,10.1635
1.885,10.1637
1.886,10.1639
1.887,10.1641
1.888,10.1643
1.889,10.1645
1.89,10.1647
1.891,10.1649
1.892,10.1651
1.893,10.1653
1.894,10.1655
1.895,10.1657
1.896,10.1659
1.897,10.1661
1.898,10.1663
1.899,10.1665
1.9,10.1667
1.901,10.1669
1.902,10.1671
1.903,10.1673
1.904,10.1675
1.905,10.1677
1.906,10.1679
1.907,10.1681
1.908,10.1683
1.909,10.1685
1.91,10.1687
1.911,10.1689
1.912,10.1691
1.913,10.1693
1.914,10.1695
1.915,10.1697
1.916,10.1699
1.917,10.1701
1.918,10.1703
1.919,10.1705
1.92,10.1707
1.921,10.1709
1.922,10.1711
1.923,10.1712
1.924,10.1714
1.925,10.1716
1.926,10.1718
1.927,10.172
1.928,10.1722
1.929,10.1724
1.93,10.1726
1.931,10.1728
1.932,10.173
1.933,10.1732
1.934,10.1734
1.935,10.1736
1.936,10.1738
1.937,10.174
1.938,10.1741
1.939,10.1743
1.94,10.1745
1.941,10.1747
1.942,10.1749
1.943,10.1751
1.944,10.1753
1.945,10.1755
1.946,10.1757
1.947,10.1759
1.948,10.1761
1.949,10.1762
1.95,10.1764
1.951,10.1766
1.952,10.1768
1.953,10.177
1.954,10.1772
1.955,10.1774
1.956,10.1776
1.957,10.1777
1.958,10.1779
1.959,10.1781
1.96,10.1783
1.961,10.1785
1.962,10.1787
1.963,10.1789
1.964,10.1791
1.965,10.1792
1.966,10.1794
1.967,10.1796
1.968,10.1798
1.969,10.18
1.97,10.1802
1.971,10.1804
1.972,10.1805
1.973,10.1807
1.974,10.1809
1.975,10.1811
1.976,10.1813
1.977,10.1815
1.978,10.1816
1.979,10.1818
1.98,10.182
1.981,10.1822
1.982,10.1824
1.983,10.1826
1.984,10.1827
1.985,10.1829
1.986,10.1831
1.987,10.1833
1.988,10.1835
1.989,10.1836
1.99,10.1838
1.991,10.184
1.992,10.1842
1.993,10.1844
1.994,10.1845
1.995,10.1847
1.996,10.1849
1.997,10.1851
1.998,10.1853
1.999,10.1854
2,10.1856
2.001,10.1858
2.002,10.186
2.003,10.1862
2.004,10.1863
2.005,10.1865
2.006,10.1867
2.007,10.1869
2.008,10.187
2.009,10.1872
2.01,10.1874
2.011,10.1876
2.012,10.1877
2.013,10.1879
2.014,10.1881
2.015,10.1883
2.016,10.1885
2.017,10.1886
2.018,10.1888
2.019,10.189
2.02,10.1891
2.021,10.1893
2.022,10.1895
2.023,10.1897
2.024,10.1898
2.025,10.19
2.026,10.1902
2.027,10.1904
2.028,10.1905
2.029,10.1907
2.03,10.1909
2.031,10.1911
2.032,10.1912
2.033,10.1914
2.034,10.1916
2.035,10.1917
2.036,10.1919
2.037,10.1921
2.038,10.1922
2.039,10.1924
2.04,10.1926
2.041,10.1928
2.042,10.1929
2.043,10.1931
2.044,10.1933
2.045,10.1934
2.046,10.1936
2.047,10.1938
2.048,10.1939
2.049,10.1941
2.05,10.1943
2.051,10.1944
2.052,10.1946
2.053,10.1948
2.054,10.1949
2.055,10.1951
2.056,10.1953
2.057,10.1954
2.058,10.1956
2.059,10.1958
2.06,10.1959
2.061,10.1961
2.062,10.1963
2.063,10.1964
2.064,10.1966
2.065,10.1968
2.066,10.1969
2.067,10.1971
2.068,10.1973
2.069,10.1974
2.07,10.1976
2.071,10.1978
2.072,10.1979
2.073,10.1981
2.074,10.1982
2.075,10.1984
2.076,10.1986
2.077,10.1987
2.078,10.1989
2.079,10.1991
2.08,10.1992
2.081,10.1994
2.082,10.1995
2.083,10.1997
2.084,10.1999
2.085,10.2
2.086,10.2002
2.087,10.2003
2.088,10.2005
2.089,10.2007
2.09,10.2008
2.091,10.201
2.092,10.2011
2.093,10.2013
2.094,10.2015
2.095,10.2016
2.096,10.2018
2.097,10.2019
2.098,10.2021
2.099,10.2022
2.1,10.2024
2.101,10.2026
2.102,10.2027
2.103,10.2029
2.104,10.203
2.105,10.2032
2.106,10.2033
2.107,10.2035
2.108,10.2037
2.109,10.2038
2.11,10.204
2.111,10.2041
2.112,10.2043
2.113,10.2044
2.114,10.2046
2.115,10.2047
2.116,10.2049
2.117,10.2051
2.118,10.2052
2.119,10.2054
2.12,10.2055
2.121,10.2057
2.122,10.2058
2.123,10.206
2.124,10.2061
2.125,10.2063
2.126,10.2064
2.127,10.2066
2.128,10.2067
2.129,10.2069
2.13,10.207
2.131,10.2072
2.132,10.2073
2.133,10.2075
2.134,10.2076
2.135,10.2078
2.136,10.2079
2.137,10.2081
2.138,10.2083
2.139,10.2084
2.14,10.2086
2.141,10.2087
2.142,10.2089
2.143,10.209
2.144,10.2091
2.145,10.2093
2.146,10.2094
2.147,10.2096
2.148,10.2097
2.149,10.2099
2.15,10.21
2.151,10.2102
2.152,10.2103
2.153,10.2105
2.154,10.2106
2.155,10.2108
2.156,10.2109
2.157,10.2111
2.158,10.2112
2.159,10.2114
2.16,10.2115
2.161,10.2117
2.162,10.2118
2.163,10.212
2.164,10.2121
2.165,10.2122
2.166,10.2124
2.167,10.2125
2.168,10.2127
2.169,10.2128
2.17,10.213
2.171,10.2131
2.172,10.2133
2.173,10.2134
2.174,10.2136
2.175,10.2137
2.176,10.2138
2.177,10.214
2.178,10.2141
2.179,10.2143
2.18,10.2144
2.181,10.2146
2.182,10.2147
2.183,10.2148
2.184,10.215
2.185,10.2151
2.186,10.2153
2.187,10.2154
2.188,10.2156
2.189,10.2157
2.19,10.2158
2.191,10.216
2.192,10.2161
2.193,10.2163
2.194,10.2164
2.195,10.2165
2.196,10.2167
2.197,10.2168
2.198,10.217
2.199,10.2171
2.2,10.2172
2.201,10.2174
2.202,10.2175
2.203,10.2177
2.204,10.2178
2.205,10.2179
2.206,10.2181
2.207,10.2182
2.208,10.2184
2.209,10.2185
2.21,10.2186
2.211,10.2188
2.212,10.2189
2.213,10.2191
2.214,10.2192
2.215,10.2193
2.216,10.2195
2.217,10.2196
2.218,10.2197
2.219,10.2199
2.22,10.22
2.221,10.2202
2.222,10.2203
2.223,10.2204
2.224,10.2206
2.225,10.2207
2.226,10.2208
2.227,10.221
2.228,10.2211
2.229,10.2212
2.23,10.2214
2.231,10.2215
2.232,10.2217
2.233,10.2218
2.234,10.2219
2.235,10.2221
2.236,10.2222
2.237,10.2223
2.238,10.2225
2.239,10.2226
2.24,10.2227
2.241,10.2229
2.242,10.223
2.243,10.2231
2.244,10.2233
2.245,10.2234
2.246,10.2235
2.247,10.2237
2.248,10.2238
2.249,10.2239
2.25,10.2241
2.251,10.2242
2.252,10.2243
2.253,10.2245
2.254,10.2246
2.255,10.2247
2.256,10.2249
2.257,10.225
2.258,10.2251
2.259,10.2252
2.26,10.2254
2.261,10.2255
2.262,10.2256
2.263,10.2258
2.264,10.2259
2.265,10.226
2.266,10.2262
2.267,10.2263
2.268,10.2264
2.269,10.2266
2.27,10.2267
2.271,10.2268
2.272,10.2269
2.273,10.2271
2.274,10.2272
2.275,10.2273
2.276,10.2275
2.277,10.2276
2.278,10.2277
2.279,10.2278
2.28,10.228
2.281,10.2281
2.282,10.2282
2.283,10.2284
2.284,10.2285
2.285,10.2286
2.286,10.2287
2.287,10.2289
2.288,10.229
2.289,10.2291
2.29,10.2293
2.291,10.2294
2.292,10.2295
2.293,10.2296
2.294,10.2298
2.295,10.2299
2.296,10.23
2.297,10.2301
2.298,10.2303
2.299,10.2304
2.3,10.2305
2.301,10.2306
2.302,10.2308
2.303,10.2309
2.304,10.231
2.305,10.2311
2.306,10.2313
2.307,10.2314
2.308,10.2315
2.309,10.2316
2.31,10.2318
2.311,10.2319
2.312,10.232
2.313,10.2321
2.314,10.2323
2.315,10.2324
2.316,10.2325
2.317,10.2326
2.318,10.2328
2.319,10.2329
2.32,10.233
2.321,10.2331
2.322,10.2332
2.323,10.2334
2.324,10.2335
2.325,10.2336
2.326,10.2337
2.327,10.2339
2.328,10.234
2.329,10.2341
2.33,10.2342
2.331,10.2343
2.332,10.2345
2.333,10.2346
2.334,10.2347
2.335,10.2348
2.336,10.2349
2.337,10.2351
2.338,10.2352
2.339,10.2353
2.34,10.2354
2.341,10.2355
2.342,10.2357
2.343,10.2358
2.344,10.2359
2.345,10.236
2.346,10.2361
2.347,10.2363
2.348,10.2364
2.349,10.2365
2.35,10.2366
2.351,10.2367
2.352,10.2368
2.353,10.237
2.354,10.2371
2.355,10.2372
2.356,10.2373
2.357,10.2374
2.358,10.2375
2.359,10.2377
2.36,10.2378
2.361,10.2379
2.362,10.238
2.363,10.2381
2.364,10.2382
2.365,10.2384
2.366,10.2385
2.367,10.2386
2.368,10.2387
2.369,10.2388
2.37,10.2389
2.371,10.2391
2.372,10.2392
2.373,10.2393
2.374,10.2394
2.375,10.2395
2.376,10.2396
2.377,10.2397
2.378,10.2399
2.379,10.24
2.38,10.2401
2.381,10.2402
2.382,10.2403
2.383,10.2404
2.384,10.2405
2.385,10.2406
2.386,10.2408
2.387,10.2409
2.388,10.241
2.389,10.2411
2.39,10.2412
2.391,10.2413
2.392,10.2414
2.393,10.2415
2.394,10.2417
2.395,10.2418
2.396,10.2419
2.397,10.242
2.398,10.2421
2.399,10.2422
2.4,10.2423
2.401,10.2424
2.402,10.2425
2.403,10.2426
2.404,10.2428
2.405,10.2429
2.406,10.243
2.407,10.2431
2.408,10.2432
2.409,10.2433
2.41,10.2434
2.411,10.2435
2.412,10.2436
2.413,10.2437
2.414,10.2438
2.415,10.244
2.416,10.2441
2.417,10.2442
2.418,10.2443
2.419,10.2444
2.42,10.2445
2.421,10.2446
2.422,10.2447
2.423,10.2448
2.424,10.2449
2.425,10.245
2.426,10.2451
2.427,10.2452
2.428,10.2453
2.429,10.2454
2.43,10.2456
2.431,10.2457
2.432,10.2458
2.433,10.2459
2.434,10.246
2.435,10.2461
2.436,10.2462
2.437,10.2463
2.438,10.2464
2.439,10.2465
2.44,10.2466
2.441,10.2467
2.442,10.2468
2.443,10.2469
2.444,10.247
2.445,10.2471
2.446,10.2472
2.447,10.2473
2.448,10.2474
2.449,10.2475
2.45,10.2476
2.451,10.2477
2.452,10.2478
2.453,10.2479
2.454,10.248
2.455,10.2481
2.456,10.2482
2.457,10.2483
2.458,10.2484
2.459,10.2485
2.46,10.2486
2.461,10.2487
2.462,10.2488
2.463,10.2489
2.464,10.249
2.465,10.2491
2.466,10.2492
2.467,10.2493
2.468,10.2494
2.469,10.2495
2.47,10.2496
2.471,10.2497
2.472,10.2498
2.473,10.2499
2.474,10.25
2.475,10.2501
2.476,10.2502
2.477,10.2503
2.478,10.2504
2.479,10.2505
2.48,10.2506
2.481,10.2507
2.482,10.2508
2.483,10.2509
2.484,10.251
2.485,10.2511
2.486,10.2512
2.487,10.2513
2.488,10.2514
2.489,10.2515
2.49,10.2516
2.491,10.2517
2.492,10.2518
2.493,10.2519
2.494,10.252
2.495,10.2521
2.496,10.2522
2.497,10.2523
2.498,10.2523
2.499,10.2524
2.5,10.2525
2.501,10.2526
2.502,10.2527
2.503,10.2528
2.504,10.2529
2.505,10.253
2.506,10.2531
2.507,10.2532
2.508,10.2533
2.509,10.2534
2.51,10.2535
2.511,10.2536
2.512,10.2536
2.513,10.2537
2.514,10.2538
2.515,10.2539
2.516,10.254
2.517,10.2541
2.518,10.2542
2.519,10.2543
2.52,10.2544
2.521,10.2545
2.522,10.2546
2.523,10.2547
2.524,10.2547
2.525,10.2548
2.526,10.2549
2.527,10.255
2.528,10.2551
2.529,10.2552
2.53,10.2553
2.531,10.2554
2.532,10.2555
2.533,10.2555
2.534,10.2556
2.535,10.2557
2.536,10.2558
2.537,10.2559
2.538,10.256
2.539,10.2561
2.54,10.2562
2.541,10.2562
2.542,10.2563
2.543,10.2564
2.544,10.2565
2.545,10.2566
2.546,10.2567
2.547,10.2568
2.548,10.2569
2.549,10.2569
2.55,10.257
2.551,10.2571
2.552,10.2572
2.553,10.2573
2.554,10.2574
2.555,10.2574
2.556,10.2575
2.557,10.2576
2.558,10.2577
2.559,10.2578
2.56,10.2579
2.561,10.258
2.562,10.258
2.563,10.2581
2.564,10.2582
2.565,10.2583
2.566,10.2584
2.567,10.2585
2.568,10.2585
2.569,10.2586
2.57,10.2587
2.571,10.2588
2.572,10.2589
2.573,10.259
2.574,10.259
2.575,10.2591
2.576,10.2592
2.577,10.2593
2.578,10.2594
2.579,10.2594
2.58,10.2595
2.581,10.2596
2.582,10.2597
2.583,10.2598
2.584,10.2598
2.585,10.2599
2.586,10.26
2.587,10.2601
2.588,10.2602
2.589,10.2602
2.59,10.2603
2.591,10.2604
2.592,10.2605
2.593,10.2606
2.594,10.2606
2.595,10.2607
2.596,10.2608
2.597,10.2609
2.598,10.261
2.599,10.261
2.6,10.2611
2.601,10.2612
2.602,10.2613
2.603,10.2613
2.604,10.2614
2.605,10.2615
2.606,10.2616
2.607,10.2616
2.608,10.2617
2.609,10.2618
2.61,10.2619
2.611,10.262
2.612,10.262
2.613,10.2621
2.614,10.2622
2.615,10.2623
2.616,10.2623
2.617,10.2624
2.618,10.2625
2.619,10.2626
2.62,10.2626
2.621,10.2627
2.622,10.2628
2.623,10.2629
2.624,10.2629
2.625,10.263
2.626,10.2631
2.627,10.2632
2.628,10.2632
2.629,10.2633
2.63,10.2634
2.631,10.2634
2.632,10.2635
2.633,10.2636
2.634,10.2637
2.635,10.2637
2.636,10.2638
2.637,10.2639
2.638,10.264
2.639,10.264
2.64,10.2641
2.641,10.2642
2.642,10.2642
2.643,10.2643
2.644,10.2644
2.645,10.2645
2.646,10.2645
2.647,10.2646
2.648,10.2647
2.649,10.2647
2.65,10.2648
2.651,10.2649
2.652,10.2649
2.653,10.265
2.654,10.2651
2.655,10.2652
2.656,10.2652
2.657,10.2653
2.658,10.2654
2.659,10.2654
2.66,10.2655
2.661,10.2656
2.662,10.2656
2.663,10.2657
2.664,10.2658
2.665,10.2658
2.666,10.2659
2.667,10.266
2.668,10.266
2.669,10.2661
2.67,10.2662
2.671,10.2663
2.672,10.2663
2.673,10.2664
2.674,10.2665
2.675,10.2665
2.676,10.2666
2.677,10.2667
2.678,10.2667
2.679,10.2668
2.68,10.2668
2.681,10.2669
2.682,10.267
2.683,10.267
2.684,10.2671
2.685,10.2672
2.686,10.2672
2.687,10.2673
2.688,10.2674
2.689,10.2674
2.69,10.2675
2.691,10.2676
2.692,10.2676
2.693,10.2677
2.694,10.2678
2.695,10.2678
2.696,10.2679
2.697,10.268
2.698,10.268
2.699,10.2681
2.7,10.2681
2.701,10.2682
2.702,10.2683
2.703,10.2683
2.704,10.2684
2.705,10.2685
2.706,10.2685
2.707,10.2686
2.708,10.2686
2.709,10.2687
2.71,10.2688
2.711,10.2688
2.712,10.2689
2.713,10.269
2.714,10.269
2.715,10.2691
2.716,10.2691
2.717,10.2692
2.718,10.2693
2.719,10.2693
2.72,10.2694
2.721,10.2694
2.722,10.2695
2.723,10.2696
2.724,10.2696
2.725,10.2697
2.726,10.2697
2.727,10.2698
2.728,10.2699
2.729,10.2699
2.73,10.27
2.731,10.27
2.732,10.2701
2.733,10.2702
2.734,10.2702
2.735,10.2703
2.736,10.2703
2.737,10.2704
2.738,10.2704
2.739,10.2705
2.74,10.2706
2.741,10.2706
2.742,10.2707
2.743,10.2707
2.744,10.2708
2.745,10.2709
2.746,10.2709
2.747,10.271
2.748,10.271
2.749,10.2711
2.75,10.2711
2.751,10.2712
2.752,10.2713
2.753,10.2713
2.754,10.2714
2.755,10.2714
2.756,10.2715
2.757,10.2715
2.758,10.2716
2.759,10.2716
2.76,10.2717
2.761,10.2718
2.762,10.2718
2.763,10.2719
2.764,10.2719
2.765,10.272
2.766,10.272
2.767,10.2721
2.768,10.2721
2.769,10.2722
2.77,10.2723
2.771,10.2723
2.772,10.2724
2.773,10.2724
2.774,10.2725
2.775,10.2725
2.776,10.2726
2.777,10.2726
2.778,10.2727
2.779,10.2727
2.78,10.2728
2.781,10.2728
2.782,10.2729
2.783,10.273
2.784,10.273
2.785,10.2731
2.786,10.2731
2.787,10.2732
2.788,10.2732
2.789,10.2733
2.79,10.2733
2.791,10.2734
2.792,10.2734
2.793,10.2735
2.794,10.2735
2.795,10.2736
2.796,10.2736
2.797,10.2737
2.798,10.2737
2.799,10.2738
2.8,10.2738
2.801,10.2739
2.802,10.2739
2.803,10.274
2.804,10.274
2.805,10.2741
2.806,10.2741
2.807,10.2742
2.808,10.2742
2.809,10.2743
2.81,10.2743
2.811,10.2744
2.812,10.2744
2.813,10.2745
2.814,10.2745
2.815,10.2746
2.816,10.2746
2.817,10.2747
2.818,10.2747
2.819,10.2748
2.82,10.2748
2.821,10.2749
2.822,10.2749
2.823,10.275
2.824,10.275
2.825,10.2751
2.826,10.2751
2.827,10.2752
2.828,10.2752
2.829,10.2753
2.83,10.2753
2.831,10.2754
2.832,10.2754
2.833,10.2755
2.834,10.2755
2.835,10.2756
2.836,10.2756
2.837,10.2757
2.838,10.2757
2.839,10.2758
2.84,10.2758
2.841,10.2759
2.842,10.2759
2.843,10.2759
2.844,10.276
2.845,10.276
2.846,10.2761
2.847,10.2761
2.848,10.2762
2.849,10.2762
2.85,10.2763
2.851,10.2763
2.852,10.2764
2.853,10.2764
2.854,10.2765
2.855,10.2765
2.856,10.2765
2.857,10.2766
2.858,10.2766
2.859,10.2767
2.86,10.2767
2.861,10.2768
2.862,10.2768
2.863,10.2769
2.864,10.2769
2.865,10.2769
2.866,10.277
2.867,10.277
2.868,10.2771
2.869,10.2771
2.87,10.2772
2.871,10.2772
2.872,10.2773
2.873,10.2773
2.874,10.2773
2.875,10.2774
2.876,10.2774
2.877,10.2775
2.878,10.2775
2.879,10.2776
2.88,10.2776
2.881,10.2776
2.882,10.2777
2.883,10.2777
2.884,10.2778
2.885,10.2778
2.886,10.2779
2.887,10.2779
2.888,10.2779
2.889,10.278
2.89,10.278
2.891,10.2781
2.892,10.2781
2.893,10.2781
2.894,10.2782
2.895,10.2782
2.896,10.2783
2.897,10.2783
2.898,10.2784
2.899,10.2784
2.9,10.2784
2.901,10.2785
2.902,10.2785
2.903,10.2786
2.904,10.2786
2.905,10.2786
2.906,10.2787
2.907,10.2787
2.908,10.2788
2.909,10.2788
2.91,10.2788
2.911,10.2789
2.912,10.2789
2.913,10.279
2.914,10.279
2.915,10.279
2.916,10.2791
2.917,10.2791
2.918,10.2792
2.919,10.2792
2.92,10.2792
2.921,10.2793
2.922,10.2793
2.923,10.2793
2.924,10.2794
2.925,10.2794
2.926,10.2795
2.927,10.2795
2.928,10.2795
2.929,10.2796
2.93,10.2796
2.931,10.2797
2.932,10.2797
2.933,10.2797
2.934,10.2798
2.935,10.2798
2.936,10.2798
2.937,10.2799
2.938,10.2799
2.939,10.28
2.94,10.28
2.941,10.28
2.942,10.2801
2.943,10.2801
2.944,10.2801
2.945,10.2802
2.946,10.2802
2.947,10.2802
2.948,10.2803
2.949,10.2803
2.95,10.2804
2.951,10.2804
2.952,10.2804
2.953,10.2805
2.954,10.2805
2.955,10.2805
2.956,10.2806
2.957,10.2806
2.958,10.2806
2.959,10.2807
2.96,10.2807
2.961,10.2807
2.962,10.2808
2.963,10.2808
2.964,10.2808
2.965,10.2809
2.966,10.2809
2.967,10.2809
2.968,10.281
2.969,10.281
2.97,10.281
2.971,10.2811
2.972,10.2811
2.973,10.2812
2.974,10.2812
2.975,10.2812
2.976,10.2813
2.977,10.2813
2.978,10.2813
2.979,10.2814
2.98,10.2814
2.981,10.2814
2.982,10.2814
2.983,10.2815
2.984,10.2815
2.985,10.2815
2.986,10.2816
2.987,10.2816
2.988,10.2816
2.989,10.2817
2.99,10.2817
2.991,10.2817
2.992,10.2818
2.993,10.2818
2.994,10.2818
2.995,10.2819
2.996,10.2819
2.997,10.2819
2.998,10.282
2.999,10.282
3,10.282
3.001,10.2821
3.002,10.2821
3.003,10.2821
3.004,10.2821
3.005,10.2822
3.006,10.2822
3.007,10.2822
3.008,10.2823
3.009,10.2823
3.01,10.2823
3.011,10.2824
3.012,10.2824
3.013,10.2824
3.014,10.2825
3.015,10.2825
3.016,10.2825
3.017,10.2825
3.018,10.2826
3.019,10.2826
3.02,10.2826
3.021,10.2827
3.022,10.2827
3.023,10.2827
3.024,10.2827
3.025,10.2828
3.026,10.2828
3.027,10.2828
3.028,10.2829
3.029,10.2829
3.03,10.2829
3.031,10.2829
3.032,10.283
3.033,10.283
3.034,10.283
3.035,10.2831
3.036,10.2831
3.037,10.2831
3.038,10.2831
3.039,10.2832
3.04,10.2832
3.041,10.2832
3.042,10.2832
3.043,10.2833
3.044,10.2833
3.045,10.2833
3.046,10.2834
3.047,10.2834
3.048,10.2834
3.049,10.2834
3.05,10.2835
3.051,10.2835
3.052,10.2835
3.053,10.2835
3.054,10.2836
3.055,10.2836
3.056,10.2836
3.057,10.2836
3.058,10.2837
3.059,10.2837
3.06,10.2837
3.061,10.2837
3.062,10.2838
3.063,10.2838
3.064,10.2838
3.065,10.2838
3.066,10.2839
3.067,10.2839
3.068,10.2839
3.069,10.2839
3.07,10.284
3.071,10.284
3.072,10.284
3.073,10.284
3.074,10.2841
3.075,10.2841
3.076,10.2841
3.077,10.2841
3.078,10.2842
3.079,10.2842
3.08,10.2842
3.081,10.2842
3.082,10.2843
3.083,10.2843
3.084,10.2843
3.085,10.2843
3.086,10.2844
3.087,10.2844
3.088,10.2844
