TIME,FSP_X
8.775,0.0660978
8.776,0.0660938
8.777,0.0660945
8.778,0.0660953
8.779,0.0661945
8.78,0.0662195
8.781,0.0661174
8.782,0.0659918
8.783,0.0659269
8.784,0.0659563
8.785,0.0660365
8.786,0.0661036
8.787,0.0661049
8.788,0.0660571
8.789,0.0660521
8.79,0.0660035
8.791,0.0659056
8.792,0.0658598
8.793,0.0657921
8.794,0.0656806
8.795,0.0656469
8.796,0.0656473
8.797,0.0656539
8.798,0.0656884
8.799,0.0657012
8.8,0.0657469
8.801,0.0657648
8.802,0.0657663
8.803,0.0658067
8.804,0.0657992
8.805,0.0657604
8.806,0.065722
8.807,0.0656909
8.808,0.065714
8.809,0.0657679
8.81,0.0658499
8.811,0.0658977
8.812,0.0658898
8.813,0.0659108
8.814,0.0659492
8.815,0.0660115
8.816,0.0660739
8.817,0.0660956
8.818,0.0660886
8.819,0.0661237
8.82,0.0661502
8.821,0.0661275
8.822,0.0661361
8.823,0.066131
8.824,0.0661203
8.825,0.0661414
8.826,0.066158
8.827,0.0661739
8.828,0.0661817
8.829,0.0661839
8.83,0.0662084
8.831,0.066222
8.832,0.0662244
8.833,0.0662273
8.834,0.0662452
8.835,0.0662367
8.836,0.0662555
8.837,0.0662783
8.838,0.066322
8.839,0.0663804
8.84,0.0663608
8.841,0.066344
8.842,0.0663498
8.843,0.0663407
8.844,0.0663157
8.845,0.0663624
8.846,0.0664048
8.847,0.0663867
8.848,0.0663581
8.849,0.0662854
8.85,0.0661992
8.851,0.0661901
8.852,0.0661636
8.853,0.0661064
8.854,0.0660973
8.855,0.0661448
8.856,0.066214
8.857,0.0662345
8.858,0.0662326
8.859,0.0662871
8.86,0.0663246
8.861,0.0663458
8.862,0.0663768
8.863,0.0663594
8.864,0.066339
8.865,0.0662703
8.866,0.0661509
8.867,0.0660717
8.868,0.0660082
8.869,0.0659691
8.87,0.0659114
8.871,0.0658601
8.872,0.0658367
8.873,0.0658195
8.874,0.0658943
8.875,0.0659904
8.876,0.0660623
8.877,0.0661171
8.878,0.0661548
8.879,0.0661562
8.88,0.0661466
8.881,0.0662034
8.882,0.0662497
8.883,0.0662925
8.884,0.0663359
8.885,0.0663104
8.886,0.0662958
8.887,0.0662919
8.888,0.0662533
8.889,0.0661725
8.89,0.0661427
8.891,0.0662202
8.892,0.0663094
8.893,0.0663598
8.894,0.0663318
8.895,0.0663276
8.896,0.0663296
8.897,0.0662657
8.898,0.0662327
8.899,0.0662046
8.9,0.066137
8.901,0.0661069
8.902,0.0660297
8.903,0.0659642
8.904,0.0660004
8.905,0.0659783
8.906,0.0659984
8.907,0.06606
8.908,0.0660646
8.909,0.0661084
8.91,0.0661177
8.911,0.0660748
8.912,0.0660901
8.913,0.0661162
8.914,0.0661406
8.915,0.0661959
8.916,0.0662256
8.917,0.0661795
8.918,0.0661618
8.919,0.066228
8.92,0.066319
8.921,0.0663698
8.922,0.0663891
8.923,0.0664019
8.924,0.0663242
8.925,0.066225
8.926,0.066255
8.927,0.0662856
8.928,0.0662639
8.929,0.0662164
8.93,0.066129
8.931,0.066133
8.932,0.0661616
8.933,0.0660953
8.934,0.0660509
8.935,0.0660415
8.936,0.0660066
8.937,0.0659659
8.938,0.0659258
8.939,0.0659044
8.94,0.0659155
8.941,0.0658728
8.942,0.0658665
8.943,0.0658608
8.944,0.0658057
8.945,0.0658058
8.946,0.0658203
8.947,0.0658619
8.948,0.0658759
8.949,0.065817
8.95,0.0657451
8.951,0.065726
8.952,0.0657439
8.953,0.0657617
8.954,0.0657904
8.955,0.0658132
8.956,0.0658621
8.957,0.065806
8.958,0.0657179
8.959,0.0657038
8.96,0.0657068
8.961,0.0657471
8.962,0.06575
8.963,0.0657319
8.964,0.0657092
8.965,0.065687
8.966,0.0657152
8.967,0.0658004
8.968,0.0658541
8.969,0.065842
8.97,0.0658716
8.971,0.0659505
8.972,0.0659415
8.973,0.0658938
8.974,0.0659028
8.975,0.0658807
8.976,0.0658746
8.977,0.0659063
8.978,0.0659092
8.979,0.0658743
8.98,0.0657831
8.981,0.0657209
8.982,0.0656955
8.983,0.065676
8.984,0.0656593
8.985,0.0656413
8.986,0.065668
8.987,0.0657237
8.988,0.0657917
8.989,0.0658097
8.99,0.0658388
8.991,0.0658788
8.992,0.0658267
8.993,0.0658147
8.994,0.0658317
8.995,0.0658287
8.996,0.0658309
8.997,0.0658548
8.998,0.0658366
8.999,0.065855
9,0.0658679
9.001,0.0657661
9.002,0.06569
9.003,0.0656889
9.004,0.0657006
9.005,0.0656331
9.006,0.0655728
9.007,0.0655826
9.008,0.0656349
9.009,0.0657089
9.01,0.0657877
9.011,0.0658181
9.012,0.0657786
9.013,0.0657134
9.014,0.0656863
9.015,0.0656328
9.016,0.0655522
9.017,0.065563
9.018,0.0655814
9.019,0.065578
9.02,0.065623
9.021,0.0655864
9.022,0.0655281
9.023,0.0655244
9.024,0.0655266
9.025,0.0655999
9.026,0.0656443
9.027,0.0656673
9.028,0.0657307
9.029,0.0656912
9.03,0.0656355
9.031,0.0656494
9.032,0.0656697
9.033,0.0657012
9.034,0.0656635
9.035,0.0656324
9.036,0.0656591
9.037,0.0656802
9.038,0.0656682
9.039,0.065656
9.04,0.0657088
9.041,0.0657458
9.042,0.0657123
9.043,0.0656907
9.044,0.0657013
9.045,0.0656818
9.046,0.065639
9.047,0.0656344
9.048,0.065638
9.049,0.0655849
9.05,0.0655412
9.051,0.0655665
9.052,0.0655703
9.053,0.0655518
9.054,0.0655188
9.055,0.065486
9.056,0.0655116
9.057,0.0655537
9.058,0.065561
9.059,0.0655196
9.06,0.0654894
9.061,0.0655544
9.062,0.0656455
9.063,0.0656737
9.064,0.0656602
9.065,0.0656934
9.066,0.0657657
9.067,0.0658424
9.068,0.0658359
9.069,0.0657738
9.07,0.0657339
9.071,0.0657027
9.072,0.0656811
9.073,0.0656341
9.074,0.065644
9.075,0.0656493
9.076,0.0655857
9.077,0.0655594
9.078,0.0655868
9.079,0.0656489
9.08,0.0657217
9.081,0.0657338
9.082,0.0656693
9.083,0.0656481
9.084,0.0656248
9.085,0.065586
9.086,0.0655904
9.087,0.0655721
9.088,0.0655059
9.089,0.0654641
9.09,0.0654713
9.091,0.0654356
9.092,0.0654274
9.093,0.0654577
9.094,0.0654303
9.095,0.0653697
9.096,0.0653439
9.097,0.065304
9.098,0.0652996
9.099,0.065282
9.1,0.0653002
9.101,0.0653552
9.102,0.0653586
9.103,0.0653881
9.104,0.0654289
9.105,0.065511
9.106,0.0656091
9.107,0.0656504
9.108,0.0656979
9.109,0.0657484
9.11,0.0657499
9.111,0.0657447
9.112,0.0657589
9.113,0.0657847
9.114,0.0658319
9.115,0.0658782
9.116,0.0658453
9.117,0.0658338
9.118,0.0658718
9.119,0.0659151
9.12,0.0659392
9.121,0.0659173
9.122,0.0659498
9.123,0.0660429
9.124,0.0660952
9.125,0.0661621
9.126,0.066177
9.127,0.0661808
9.128,0.066187
9.129,0.0661599
9.13,0.0662121
9.131,0.0662212
9.132,0.0661546
9.133,0.0660916
9.134,0.0660534
9.135,0.066022
9.136,0.0660239
9.137,0.0659773
9.138,0.0658955
9.139,0.065888
9.14,0.0658912
9.141,0.0658921
9.142,0.0659362
9.143,0.0660146
9.144,0.066031
9.145,0.0660147
9.146,0.0659769
9.147,0.0659178
9.148,0.0658566
9.149,0.0658242
9.15,0.0658177
9.151,0.0657837
9.152,0.0657361
9.153,0.0656789
9.154,0.0656486
9.155,0.0655923
9.156,0.065601
9.157,0.0656868
9.158,0.0656871
9.159,0.0656653
9.16,0.0657184
9.161,0.0658094
9.162,0.0658618
9.163,0.0658244
9.164,0.065675
9.165,0.0655312
9.166,0.065486
9.167,0.0654565
9.168,0.0654315
9.169,0.0653829
9.17,0.0653899
9.171,0.0654379
9.172,0.0654285
9.173,0.0654221
9.174,0.0654644
9.175,0.0655386
9.176,0.0655901
9.177,0.0655725
9.178,0.0655436
9.179,0.0655832
9.18,0.0655614
9.181,0.0655589
9.182,0.0656623
9.183,0.0657342
9.184,0.0657564
9.185,0.0657306
9.186,0.065724
9.187,0.0657916
9.188,0.0658272
9.189,0.0658654
9.19,0.0659156
9.191,0.0659651
9.192,0.0659799
9.193,0.065994
9.194,0.0660903
9.195,0.0661661
9.196,0.0662351
9.197,0.0662973
9.198,0.0663382
9.199,0.0663453
9.2,0.0663293
9.201,0.0663713
9.202,0.0664521
9.203,0.066521
9.204,0.0666077
9.205,0.0667224
9.206,0.0668081
9.207,0.0668776
9.208,0.066883
9.209,0.0668401
9.21,0.0667829
9.211,0.0667295
9.212,0.0667491
9.213,0.0667288
9.214,0.0666716
9.215,0.0666246
9.216,0.0666435
9.217,0.0666839
9.218,0.0666339
9.219,0.0665627
9.22,0.0665333
9.221,0.0665686
9.222,0.0666393
9.223,0.0666508
9.224,0.0665962
9.225,0.0665371
9.226,0.066474
9.227,0.0664807
9.228,0.0665408
9.229,0.0665484
9.23,0.0665502
9.231,0.0666114
9.232,0.0666255
9.233,0.0665768
9.234,0.0665381
9.235,0.0665334
9.236,0.0665773
9.237,0.0665691
9.238,0.0664731
9.239,0.0663676
9.24,0.0663597
9.241,0.0664165
9.242,0.0664683
9.243,0.0664736
9.244,0.0664878
9.245,0.0665158
9.246,0.0664941
9.247,0.0664889
9.248,0.0664844
9.249,0.0664075
9.25,0.0662906
9.251,0.0662853
9.252,0.0663207
9.253,0.066363
9.254,0.0663816
9.255,0.0664015
9.256,0.0664163
9.257,0.0664272
9.258,0.0664647
9.259,0.0664113
9.26,0.06633
9.261,0.0662713
9.262,0.0662493
9.263,0.0663112
9.264,0.0662826
9.265,0.0661859
9.266,0.0662227
9.267,0.0662447
9.268,0.0662506
9.269,0.0662712
9.27,0.0662607
9.271,0.06623
9.272,0.0662301
9.273,0.0663027
9.274,0.0663461
9.275,0.0663288
9.276,0.0663151
9.277,0.0662306
9.278,0.0661682
9.279,0.0662019
9.28,0.0662143
9.281,0.0662383
9.282,0.0662962
9.283,0.0662525
9.284,0.0661509
9.285,0.066099
9.286,0.0660454
9.287,0.0660189
9.288,0.0660002
9.289,0.0660298
9.29,0.066085
9.291,0.0661525
9.292,0.0662536
9.293,0.0662507
9.294,0.0661551
9.295,0.0660972
9.296,0.0660742
9.297,0.0661111
9.298,0.0660889
9.299,0.0660185
9.3,0.0659822
9.301,0.0659324
9.302,0.0658927
9.303,0.0658322
9.304,0.0658311
9.305,0.0658179
9.306,0.0657888
9.307,0.0658305
9.308,0.0658465
9.309,0.0658184
9.31,0.0657452
9.311,0.0657435
9.312,0.065795
9.313,0.0657669
9.314,0.0657948
9.315,0.0658463
9.316,0.0657877
9.317,0.0657863
9.318,0.0658435
9.319,0.065852
9.32,0.0658925
9.321,0.0658782
9.322,0.0658365
9.323,0.0658409
9.324,0.0658139
9.325,0.065759
9.326,0.0657273
9.327,0.0657377
9.328,0.065798
9.329,0.065894
9.33,0.0659354
9.331,0.0659164
9.332,0.0659147
9.333,0.0659461
9.334,0.065993
9.335,0.0660286
9.336,0.065997
9.337,0.065946
9.338,0.0659945
9.339,0.0660844
9.34,0.066098
9.341,0.0660832
9.342,0.0660352
9.343,0.0660301
9.344,0.0661211
9.345,0.0661365
9.346,0.0661285
9.347,0.0661048
9.348,0.0660276
9.349,0.065955
9.35,0.0659056
9.351,0.0659386
9.352,0.0659334
9.353,0.0659112
9.354,0.065929
9.355,0.065961
9.356,0.0660048
9.357,0.0660669
9.358,0.0661663
9.359,0.0662447
9.36,0.0663063
9.361,0.0663567
9.362,0.0663544
9.363,0.0663092
9.364,0.066333
9.365,0.0663696
9.366,0.0664009
9.367,0.0664413
9.368,0.0664372
9.369,0.0664384
9.37,0.0664686
9.371,0.0664444
9.372,0.0664205
9.373,0.0664114
9.374,0.0664261
9.375,0.066515
9.376,0.0665641
9.377,0.0665904
9.378,0.0665602
9.379,0.0664778
9.38,0.0664346
9.381,0.0664649
9.382,0.0665317
9.383,0.0665704
9.384,0.0665918
9.385,0.0666351
9.386,0.0666484
9.387,0.0666638
9.388,0.06666
9.389,0.0666132
9.39,0.0665719
9.391,0.0665453
9.392,0.066565
9.393,0.0665217
9.394,0.0664268
9.395,0.0663281
9.396,0.0663224
9.397,0.066314
9.398,0.0662505
9.399,0.0662678
9.4,0.0663095
9.401,0.0663126
9.402,0.066301
9.403,0.0663154
9.404,0.0662877
9.405,0.0662463
9.406,0.066237
9.407,0.0661331
9.408,0.0660387
9.409,0.0660183
9.41,0.0660269
9.411,0.0660621
9.412,0.066059
9.413,0.0660985
9.414,0.0661536
9.415,0.0661295
9.416,0.0661164
9.417,0.0661814
9.418,0.0662451
9.419,0.0662331
9.42,0.0662478
9.421,0.066308
9.422,0.0663595
9.423,0.0663795
9.424,0.0663191
9.425,0.0663163
9.426,0.0663648
9.427,0.0664139
9.428,0.0664555
9.429,0.06645
9.43,0.066389
9.431,0.066286
9.432,0.0662943
9.433,0.0663574
9.434,0.0663071
9.435,0.0662027
9.436,0.0661719
9.437,0.0661982
9.438,0.0662139
9.439,0.0662339
9.44,0.0662814
9.441,0.0663646
9.442,0.0664527
9.443,0.0664845
9.444,0.0664579
9.445,0.0664729
9.446,0.0664558
9.447,0.0664462
9.448,0.0664901
9.449,0.0664587
9.45,0.0663888
9.451,0.0663713
9.452,0.0663685
9.453,0.0663095
9.454,0.0662818
9.455,0.0662641
9.456,0.0662111
9.457,0.066177
9.458,0.0661957
9.459,0.0661914
9.46,0.0661448
9.461,0.0661296
9.462,0.0661063
9.463,0.0660763
9.464,0.0661105
9.465,0.0661452
9.466,0.0660964
9.467,0.0660719
9.468,0.0661137
9.469,0.0661439
9.47,0.066102
9.471,0.066024
9.472,0.066041
9.473,0.0661216
9.474,0.0660898
9.475,0.065994
9.476,0.0659602
9.477,0.0659744
9.478,0.065983
9.479,0.0660177
9.48,0.0660619
9.481,0.0660734
9.482,0.0661021
9.483,0.0661662
9.484,0.0661837
9.485,0.0661468
9.486,0.066167
9.487,0.0662106
9.488,0.0662594
9.489,0.0662706
9.49,0.0662647
9.491,0.0663216
9.492,0.066393
9.493,0.0664638
9.494,0.0664755
9.495,0.0664374
9.496,0.0664155
9.497,0.066393
9.498,0.0663525
9.499,0.066314
9.5,0.0663065
9.501,0.0663036
9.502,0.066275
9.503,0.0661906
9.504,0.0661784
9.505,0.0662078
9.506,0.0661872
9.507,0.0661978
9.508,0.0662397
9.509,0.0662813
9.51,0.066317
9.511,0.0663247
9.512,0.0663162
9.513,0.0663635
9.514,0.0663987
9.515,0.0664215
9.516,0.066478
9.517,0.0664676
9.518,0.0664054
9.519,0.0663685
9.52,0.0663412
9.521,0.0663078
9.522,0.0662569
9.523,0.0662237
9.524,0.0662855
9.525,0.0663401
9.526,0.0663457
9.527,0.0663079
9.528,0.0662993
9.529,0.0663342
9.53,0.0662763
9.531,0.0662529
9.532,0.0663284
9.533,0.0663521
9.534,0.0663868
9.535,0.0664174
9.536,0.0663762
9.537,0.0663763
9.538,0.0663937
9.539,0.0664487
9.54,0.0665033
9.541,0.0664957
9.542,0.066478
9.543,0.0665147
9.544,0.0665538
9.545,0.0665907
9.546,0.0666581
9.547,0.0666768
9.548,0.0666014
9.549,0.0665071
9.55,0.0664845
9.551,0.0664913
9.552,0.0664909
9.553,0.0664578
9.554,0.0664821
9.555,0.0665196
9.556,0.0665336
9.557,0.0665501
9.558,0.0665262
9.559,0.0664565
9.56,0.0664321
9.561,0.0664555
9.562,0.0664351
9.563,0.0664753
9.564,0.0664772
9.565,0.0664722
9.566,0.0665129
9.567,0.0665578
9.568,0.0666405
9.569,0.0666668
9.57,0.0667062
9.571,0.0667207
9.572,0.0667077
9.573,0.0666242
9.574,0.0665397
9.575,0.0665131
9.576,0.0664952
9.577,0.06651
9.578,0.0665232
9.579,0.0665661
9.58,0.0665362
9.581,0.0664691
9.582,0.0664033
9.583,0.0662936
9.584,0.0662083
9.585,0.0661825
9.586,0.0662257
9.587,0.0663005
9.588,0.0663443
9.589,0.0664126
9.59,0.0664695
9.591,0.0665071
9.592,0.066499
9.593,0.0665181
9.594,0.0666182
9.595,0.066668
9.596,0.0667242
9.597,0.066766
9.598,0.0668091
9.599,0.0669025
9.6,0.0670005
9.601,0.0671007
9.602,0.0671554
9.603,0.0671113
9.604,0.0670674
9.605,0.0670662
9.606,0.0670087
9.607,0.0669588
9.608,0.0669679
9.609,0.0669742
9.61,0.0669676
9.611,0.0669646
9.612,0.0668841
9.613,0.0667939
9.614,0.0667224
9.615,0.0666665
9.616,0.0666788
9.617,0.0666558
9.618,0.0666142
9.619,0.0665962
9.62,0.0665815
9.621,0.0665375
9.622,0.0664882
9.623,0.0664741
9.624,0.0664212
9.625,0.0663379
9.626,0.0663101
9.627,0.0662636
9.628,0.0661621
9.629,0.0660944
9.63,0.0661215
9.631,0.0661401
9.632,0.0661205
9.633,0.0660529
9.634,0.0659437
9.635,0.0658923
9.636,0.0659061
9.637,0.0659587
9.638,0.0659777
9.639,0.0659729
9.64,0.066022
9.641,0.0661176
9.642,0.066184
9.643,0.0662477
9.644,0.0663343
9.645,0.0663618
9.646,0.0663258
9.647,0.0662896
9.648,0.0662794
9.649,0.0662314
9.65,0.0661477
9.651,0.0661274
9.652,0.06609
9.653,0.0660795
9.654,0.0661496
9.655,0.0661314
9.656,0.0660297
9.657,0.0659595
9.658,0.065937
9.659,0.0659218
9.66,0.0659122
9.661,0.065956
9.662,0.065946
9.663,0.0658764
9.664,0.0658839
9.665,0.0659269
9.666,0.0658998
9.667,0.0658252
9.668,0.0658433
9.669,0.0659099
9.67,0.0659112
9.671,0.0659498
9.672,0.0660675
9.673,0.066113
9.674,0.0661111
9.675,0.0661319
9.676,0.0661528
9.677,0.066179
9.678,0.0661684
9.679,0.0661117
9.68,0.0660815
9.681,0.0661249
9.682,0.0661512
9.683,0.0660601
9.684,0.0660205
9.685,0.0661882
9.686,0.066362
9.687,0.0664131
9.688,0.0664664
9.689,0.0664668
9.69,0.0664036
9.691,0.0663877
9.692,0.0663367
9.693,0.0662915
9.694,0.0663189
9.695,0.0662742
9.696,0.0662615
9.697,0.066343
9.698,0.0663683
9.699,0.0663521
9.7,0.0663535
9.701,0.0664179
9.702,0.0664609
9.703,0.0664117
9.704,0.0663278
9.705,0.0663238
9.706,0.0663862
9.707,0.0663664
9.708,0.0662779
9.709,0.0662137
9.71,0.0661842
9.711,0.0661757
9.712,0.0661962
9.713,0.0662318
9.714,0.0662391
9.715,0.0661935
9.716,0.0662043
9.717,0.0662543
9.718,0.0662394
9.719,0.0662158
9.72,0.06615
9.721,0.0660408
9.722,0.0660346
9.723,0.0660854
9.724,0.0661123
9.725,0.0661378
9.726,0.0661393
9.727,0.0661457
9.728,0.0661618
9.729,0.0661869
9.73,0.0662498
9.731,0.0663018
9.732,0.0663515
9.733,0.06638
9.734,0.0663887
9.735,0.0664562
9.736,0.0664722
9.737,0.0663839
9.738,0.0663226
9.739,0.0663014
9.74,0.0662678
9.741,0.0662447
9.742,0.0662287
9.743,0.0661851
9.744,0.0661021
9.745,0.0660477
9.746,0.0659941
9.747,0.0659274
9.748,0.0658981
9.749,0.0658599
9.75,0.0657962
9.751,0.0657025
9.752,0.0656154
9.753,0.065644
9.754,0.0657431
9.755,0.0657641
9.756,0.0657057
9.757,0.0656529
9.758,0.065592
9.759,0.0655939
9.76,0.0656908
9.761,0.0657636
9.762,0.0657407
9.763,0.0656923
9.764,0.0656048
9.765,0.0654749
9.766,0.0654457
9.767,0.0654322
9.768,0.0653805
9.769,0.0653336
9.77,0.0652868
9.771,0.0652567
9.772,0.0653063
9.773,0.0654095
9.774,0.0654754
9.775,0.0654793
9.776,0.0654659
9.777,0.0654919
9.778,0.0654917
9.779,0.0655251
9.78,0.0655438
9.781,0.0655058
9.782,0.0655644
9.783,0.0656097
9.784,0.0655869
9.785,0.065586
9.786,0.0655766
9.787,0.065545
9.788,0.0654857
9.789,0.0654881
9.79,0.0654819
9.791,0.0653677
9.792,0.0653273
9.793,0.0653432
9.794,0.0653534
9.795,0.0653453
9.796,0.0653343
9.797,0.0652942
9.798,0.0652161
9.799,0.0651592
9.8,0.0651142
9.801,0.0650098
9.802,0.064971
9.803,0.0650705
9.804,0.0651663
9.805,0.0652013
9.806,0.065252
9.807,0.0652662
9.808,0.0651882
9.809,0.0651407
9.81,0.065119
9.811,0.0651617
9.812,0.065251
9.813,0.0652834
9.814,0.0652627
9.815,0.0652487
9.816,0.0652384
9.817,0.0651765
9.818,0.065108
9.819,0.0650689
9.82,0.0650605
9.821,0.0650322
9.822,0.0649936
9.823,0.0649448
9.824,0.0649496
9.825,0.0649965
9.826,0.064997
9.827,0.0650435
9.828,0.0650191
9.829,0.0649443
9.83,0.0649407
9.831,0.0649941
9.832,0.0650329
9.833,0.0650297
9.834,0.0649863
9.835,0.0649136
9.836,0.0649172
9.837,0.0649352
9.838,0.0649527
9.839,0.0649509
9.84,0.0649666
9.841,0.0650669
9.842,0.0651131
9.843,0.0651591
9.844,0.0651669
9.845,0.0651356
9.846,0.0651268
9.847,0.0651244
9.848,0.0651559
9.849,0.0651213
9.85,0.0651353
9.851,0.0652367
9.852,0.0652673
9.853,0.0652366
9.854,0.0652541
9.855,0.0653093
9.856,0.0653234
9.857,0.0653021
9.858,0.0652762
9.859,0.0652888
9.86,0.065278
9.861,0.0652391
9.862,0.0652131
9.863,0.0652537
9.864,0.0652941
9.865,0.0652414
9.866,0.0651439
9.867,0.0650519
9.868,0.06499
9.869,0.0649861
9.87,0.0650014
9.871,0.0649872
9.872,0.0649767
9.873,0.0649887
9.874,0.0649861
9.875,0.0649188
9.876,0.064864
9.877,0.064915
9.878,0.0649664
9.879,0.0650103
9.88,0.0650575
9.881,0.0650666
9.882,0.0651277
9.883,0.0652282
9.884,0.0652422
9.885,0.0652007
9.886,0.0651936
9.887,0.0652547
9.888,0.065376
9.889,0.0654058
9.89,0.065433
9.891,0.0654734
9.892,0.0653867
9.893,0.0653417
9.894,0.0653416
9.895,0.0653597
9.896,0.0653335
9.897,0.0652443
9.898,0.0652381
9.899,0.0652234
9.9,0.0651396
9.901,0.0650367
9.902,0.0650556
9.903,0.0651179
9.904,0.0650907
9.905,0.0650746
9.906,0.0650634
9.907,0.0650524
9.908,0.0651203
9.909,0.0651771
9.91,0.0651257
9.911,0.0650901
9.912,0.0650663
9.913,0.065013
9.914,0.0649849
9.915,0.0650268
9.916,0.0651396
9.917,0.065217
9.918,0.0652423
9.919,0.0652657
9.92,0.0652708
9.921,0.0652492
9.922,0.0652347
9.923,0.0652083
9.924,0.0651987
9.925,0.0652338
9.926,0.0653261
9.927,0.0654444
9.928,0.0655541
9.929,0.065646
9.93,0.0657327
9.931,0.065823
9.932,0.0658808
9.933,0.0659025
9.934,0.0659393
9.935,0.0659407
9.936,0.0658814
9.937,0.0658403
9.938,0.0658709
9.939,0.0659131
9.94,0.0658919
9.941,0.0658482
9.942,0.0658065
9.943,0.0657867
9.944,0.0658289
9.945,0.0658614
9.946,0.0658924
9.947,0.0659794
9.948,0.0660429
9.949,0.0660446
9.95,0.0660659
9.951,0.0661088
9.952,0.0661256
9.953,0.0661482
9.954,0.0661248
9.955,0.0661359
9.956,0.0661241
9.957,0.0659825
9.958,0.0659233
9.959,0.0659564
9.96,0.0659845
9.961,0.0660076
9.962,0.0659684
9.963,0.0658773
9.964,0.0658128
9.965,0.0657982
9.966,0.0658405
9.967,0.0658424
9.968,0.0657943
9.969,0.0657803
9.97,0.0657146
9.971,0.0656375
9.972,0.0656219
9.973,0.0656451
9.974,0.0656906
9.975,0.065747
9.976,0.0657589
9.977,0.0657756
9.978,0.0658251
9.979,0.0657927
9.98,0.0657711
9.981,0.065786
9.982,0.0657428
9.983,0.0657649
9.984,0.0658289
9.985,0.0657996
9.986,0.0657234
9.987,0.0656446
9.988,0.0655663
9.989,0.0655849
9.99,0.0656258
9.991,0.0656043
9.992,0.0656116
9.993,0.0656159
9.994,0.0656041
9.995,0.0655614
9.996,0.0655199
9.997,0.0654788
9.998,0.0654246
9.999,0.0654586
10,0.0654365
10.001,0.0653607
10.002,0.0653331
10.003,0.0652629
10.004,0.0651978
10.005,0.0651685
10.006,0.0651738
10.007,0.0651818
10.008,0.0652209
10.009,0.0653361
10.01,0.0654338
10.011,0.0654878
10.012,0.0654595
10.013,0.0653565
10.014,0.0652838
10.015,0.0652653
10.016,0.0652744
10.017,0.0653318
10.018,0.0653657
10.019,0.0653504
10.02,0.0653287
10.021,0.0653182
10.022,0.065374
10.023,0.0654245
10.024,0.0654566
10.025,0.0655158
10.026,0.0655003
10.027,0.0654417
10.028,0.0654205
10.029,0.0654324
10.03,0.0654446
10.031,0.0654408
10.032,0.0653976
10.033,0.065302
10.034,0.0652073
10.035,0.0651616
10.036,0.065103
10.037,0.0650077
10.038,0.0649698
10.039,0.0649979
10.04,0.0650854
10.041,0.0650907
